ID,from_type,from_id,to_type,to_id
25034,theme,ind283,paragraph,p4089_3
25035,theme,ind283,paragraph,p4090_3
25036,theme,ind283,paragraph,p4105_1
25037,theme,ind283,sequence,seq719
25038,theme,ind283,paragraph,p4117_6
25039,theme,ind283,sequence,seq720
25040,theme,ind283,sequence,seq721
25041,theme,ind283,paragraph,p4149_1
25042,theme,ind283,sequence,seq722
25043,theme,ind283,paragraph,p4151_1
25044,theme,ind283,sequence,seq723
25045,theme,ind283,sequence,seq724
25046,theme,ind283,sequence,seq725
25047,theme,ind283,sequence,seq726
25048,theme,ind283,sequence,seq727
25049,theme,ind283,sequence,seq677
25050,theme,ind283,sequence,seq729
25051,theme,ind283,sequence,seq730
25052,theme,ind283,paragraph,p4168_1
25053,theme,ind283,sequence,seq731
25054,theme,ind283,sequence,seq732
25055,theme,ind283,paragraph,p4173_1
25056,theme,ind283,sequence,seq733
25057,theme,ind283,sequence,seq734
25058,theme,ind283,paragraph,p4196_1
25059,theme,ind283,sequence,seq735
25060,theme,ind283,sequence,seq736
25061,theme,ind283,paragraph,p4239_4
25062,theme,ind283,sequence,seq737
25063,theme,ind283,sequence,seq738
25064,theme,ind283,paragraph,p4257_4
25065,theme,ind283,paragraph,p4259_2
25066,theme,ind283,paragraph,p4263_1
25067,theme,ind283,paragraph,p4280_2
25068,theme,ind283,paragraph,p4283_5
25069,theme,ind283,paragraph,p4287_2
25070,theme,ind283,paragraph,p4287_5
25071,theme,ind283,paragraph,p1111_1
25072,theme,ind283,paragraph,p1201_2
25073,theme,ind283,paragraph,p1504_1
25074,theme,ind283,paragraph,p1656_1
25075,theme,ind283,paragraph,p2009_1
25076,theme,ind283,paragraph,p2036_1
25077,theme,ind283,paragraph,p2194_2
25078,theme,ind283,paragraph,p2199_1
25079,theme,ind283,paragraph,p2225_1
25080,theme,ind283,paragraph,p2280_1
25081,theme,ind283,paragraph,p2285_1
25082,theme,ind283,paragraph,p2340_3
25083,theme,ind283,paragraph,p2809_1
25084,theme,ind283,paragraph,p2815_1
25085,theme,ind283,sequence,seq559
25086,theme,ind283,sequence,seq740
25087,theme,ind283,paragraph,p2821_2
25088,theme,ind283,paragraph,p2826_1
25089,theme,ind283,sequence,seq562
25090,theme,ind283,paragraph,p2836_1
25091,theme,ind283,paragraph,p2842_1
25092,theme,ind283,paragraph,p2865_2
25093,theme,ind283,paragraph,p2923_3
25094,theme,ind283,paragraph,p2925_1
25095,theme,ind283,paragraph,p2930_1
25096,theme,ind283,paragraph,p2935_2
25097,theme,ind283,paragraph,p2972_2
25098,theme,ind283,paragraph,p2974_1
25099,theme,ind283,paragraph,p2984_2
25100,theme,ind283,paragraph,p2985_1
25101,theme,ind283,sequence,seq565
25102,theme,ind283,paragraph,p3020_2
25103,theme,ind283,paragraph,p3023_1
25104,theme,ind283,paragraph,p3032_1
25105,theme,ind283,paragraph,p3064_2
25106,theme,ind283,paragraph,p3071_1
25107,theme,ind283,paragraph,p3074_1
25108,theme,ind283,paragraph,p3182_1
25109,theme,ind283,paragraph,p3235_1
25110,theme,ind283,paragraph,p3246_2
25111,theme,ind283,paragraph,p3264_3
25112,theme,ind283,paragraph,p3283_1
25113,theme,ind283,sequence,seq743
25114,theme,ind283,paragraph,p3299_2
25115,theme,ind283,paragraph,p3350_3
25116,theme,ind283,paragraph,p3352_1
25117,theme,ind283,paragraph,p3234_2
25118,theme,ind283,paragraph,p3477_1
25119,theme,ind283,paragraph,p3491_2
25120,theme,ind283,sequence,seq744
25121,theme,ind283,paragraph,p3541_1
25122,theme,ind283,paragraph,p3542_2
25123,theme,ind283,paragraph,p3543_1
25124,theme,ind283,paragraph,p3557_1
25125,theme,ind283,paragraph,p3568_3
25126,theme,ind283,paragraph,p3570_1
25127,theme,ind283,paragraph,p3584_4
25128,theme,ind283,paragraph,p3618_4
25129,theme,ind283,sequence,seq579
25130,theme,ind283,paragraph,p3624_1
25131,theme,ind283,paragraph,p3629_1
25132,theme,ind283,paragraph,p3630_2
25133,theme,ind283,paragraph,p3631_1
25134,theme,ind283,paragraph,p3684_2
25135,theme,ind283,paragraph,p3686_3
25136,theme,ind283,paragraph,p3687_2
25137,theme,ind283,paragraph,p3693_1
25138,theme,ind283,paragraph,p3695_2
25139,theme,ind283,sequence,seq746
25140,theme,ind283,paragraph,p3711_2
25141,theme,ind283,paragraph,p3731_4
25142,theme,ind283,paragraph,p3732_1
25143,theme,ind283,paragraph,p3735_2
25144,theme,ind283,paragraph,p3736_2
25145,theme,ind283,paragraph,p3761_3
25146,theme,ind283,paragraph,p3764_4
25147,theme,ind283,paragraph,p3810_1
25148,theme,ind283,sequence,seq584
25149,theme,ind283,paragraph,p3821_1
25150,theme,ind283,paragraph,p3826_3
25151,theme,ind283,sequence,seq585
25152,theme,ind283,sequence,seq586
25153,theme,ind283,paragraph,p3849_1
25154,theme,ind283,paragraph,p3869_1
25155,theme,ind283,paragraph,p3893_4
25156,theme,ind283,paragraph,p3894_1
25157,theme,ind283,sequence,seq589
25158,theme,ind283,sequence,seq751
25159,theme,ind283,paragraph,p3907_4
25160,theme,ind283,sequence,seq592
25161,theme,ind283,paragraph,p3937_2
25162,theme,ind283,paragraph,p3938_5
25163,theme,ind283,paragraph,p3942_1
25164,theme,ind283,paragraph,p3955_2
25165,theme,ind283,paragraph,p3968_1
25166,theme,ind283,paragraph,p3984_1
25167,theme,ind283,paragraph,p3968_3
25168,theme,ind283,paragraph,p3986_2
25169,theme,ind283,paragraph,p3992_2
25170,theme,ind283,sequence,seq713
25171,theme,ind283,sequence,seq754
25172,theme,ind283,paragraph,p4005_2
25173,theme,ind283,paragraph,p4006_4
25174,theme,ind283,paragraph,p4002_3
25175,theme,ind283,paragraph,p4008_6
25176,theme,ind283,sequence,seq755
25177,theme,ind283,sequence,seq641
25178,theme,ind283,paragraph,p4021_4
25179,theme,ind283,paragraph,p4022_5
25180,theme,ind283,paragraph,p4024_1
25181,theme,ind283,sequence,seq595
25182,theme,ind283,paragraph,p4030_8
25183,theme,ind283,paragraph,p4037_3
25184,theme,ind283,paragraph,p4040_3
25185,theme,ind283,sequence,seq758
25186,theme,ind283,paragraph,p4042_4
25187,theme,ind283,paragraph,p4044_5
25188,theme,ind283,paragraph,p4045_1
25189,theme,ind283,paragraph,p4046_8
25190,theme,ind283,sequence,seq759
25191,theme,ind283,paragraph,p4050_4
25192,theme,ind283,paragraph,p4050_8
25193,theme,ind283,paragraph,p4051_1
25194,theme,ind283,paragraph,p4052_1
25195,theme,ind283,paragraph,p4053_5
25196,theme,ind283,paragraph,p4056_1
25197,theme,ind283,paragraph,p4056_3
25198,theme,ind283,paragraph,p4068_2
25199,theme,ind283,paragraph,p4072_1
25200,theme,ind283,paragraph,p4075_1
25201,theme,ind283,paragraph,p4081_3
25202,theme,ind283,sequence,seq760
25203,theme,ind283,sequence,seq604
25204,theme,ind283,paragraph,p4088_4
25205,theme,ind283,sequence,seq762
25206,theme,ind283,paragraph,p4093_6
25207,theme,ind283,paragraph,p4105_1
25208,theme,ind283,sequence,seq763
25209,theme,ind283,paragraph,p4112_6
25210,theme,ind283,sequence,seq764
25211,theme,ind283,sequence,seq765
25212,theme,ind283,paragraph,p4118_8
25213,theme,ind283,paragraph,p4119_1
25214,theme,ind283,paragraph,p4120_5
25215,theme,ind283,paragraph,p4121_13
25216,theme,ind283,sequence,seq612
25217,theme,ind283,sequence,seq767
25218,theme,ind283,paragraph,p4134_2
25219,theme,ind283,paragraph,p4146_1
25220,theme,ind283,paragraph,p4147_1
25221,theme,ind283,sequence,seq768
25222,theme,ind283,paragraph,p4149_1
25223,theme,ind283,sequence,seq769
25224,theme,ind283,sequence,seq770
25225,theme,ind283,sequence,seq615
25226,theme,ind283,paragraph,p4156_3
25227,theme,ind283,paragraph,p4158_5
25228,theme,ind283,paragraph,p4160_9
25229,theme,ind283,paragraph,p4165_11
25230,theme,ind283,sequence,seq772
25231,theme,ind283,paragraph,p4167_1
25232,theme,ind283,sequence,seq773
25233,theme,ind283,paragraph,p4172_1
25234,theme,ind283,paragraph,p4173_1
25235,theme,ind283,paragraph,p4177_5
25236,theme,ind283,sequence,seq774
25237,theme,ind283,paragraph,p4188_11
25238,theme,ind283,sequence,seq775
25239,theme,ind283,paragraph,p4197_4
25240,theme,ind283,sequence,seq776
25241,theme,ind283,paragraph,p4217_2
25242,theme,ind283,paragraph,p4224_2
25243,theme,ind283,paragraph,p4237_6
25244,theme,ind283,paragraph,p4239_4
25245,theme,ind283,paragraph,p4241_1
25246,theme,ind283,sequence,seq620
25247,theme,ind283,sequence,seq778
25248,theme,ind283,paragraph,p4268_3
25249,theme,ind283,paragraph,p4272_3
25250,theme,ind283,sequence,seq779
25251,theme,ind283,paragraph,p1456_1
25252,theme,ind283,paragraph,p3182_1
25253,theme,ind283,paragraph,p3477_3
25254,theme,ind283,paragraph,p3514_2
25255,theme,ind283,paragraph,p3907_4
25256,theme,ind283,paragraph,p3955_2
25257,theme,ind283,paragraph,p3980_1
25258,theme,ind283,sequence,seq712
25259,theme,ind283,paragraph,p3993_5
25260,theme,ind283,sequence,seq713
25261,theme,ind283,paragraph,p4005_2
25262,theme,ind283,sequence,seq641
25263,theme,ind283,paragraph,p4008_6
25264,theme,ind283,paragraph,p4019_1
25265,theme,ind283,paragraph,p4021_4
25266,theme,ind283,sequence,seq783
25267,theme,ind283,paragraph,p4034_4
25268,theme,ind283,paragraph,p4037_3
25269,theme,ind283,sequence,seq758
25270,theme,ind283,paragraph,p4046_8
25271,theme,ind283,paragraph,p4050_8
25272,theme,ind283,paragraph,p4051_1
25273,theme,ind283,paragraph,p4053_5
25274,theme,ind283,paragraph,p4072_1
25275,theme,ind283,paragraph,p4089_3
25276,theme,ind283,paragraph,p4108_1
25277,theme,ind283,paragraph,p4113_5
25278,theme,ind283,paragraph,p4117_4
25279,theme,ind283,paragraph,p4145_3
25280,theme,ind283,sequence,seq785
25281,theme,ind283,sequence,seq786
25282,theme,ind283,paragraph,p4165_11
25283,theme,ind283,paragraph,p4172_5
25284,theme,ind283,paragraph,p4173_1
25285,theme,ind283,paragraph,p4182_3
25286,theme,ind283,paragraph,p4188_4
25287,theme,ind283,paragraph,p4191_2
25288,theme,ind283,paragraph,p4237_6
25289,theme,ind283,sequence,seq778
25290,theme,ind283,paragraph,p4272_3
25291,theme,ind283,paragraph,p4273_3
25292,theme,ind283,paragraph,p4276_1
25293,theme,ind283,paragraph,p4282_7
25294,theme,ind283,paragraph,p4287_5
25295,theme,ind283_1,paragraph,p1116_1
25296,theme,ind283_1,paragraph,p1240_1
25297,theme,ind283_1,paragraph,p2280_1
25298,theme,ind283_1,paragraph,p2935_2
25299,theme,ind283_1,paragraph,p2986_1
25300,theme,ind283_1,paragraph,p3064_2
25301,theme,ind283_1,paragraph,p3182_1
25302,theme,ind283_1,paragraph,p3514_2
25303,theme,ind283_1,paragraph,p3764_4
25304,theme,ind283_1,paragraph,p3906_1
25305,theme,ind283_1,paragraph,p3907_4
25306,theme,ind283_1,paragraph,p3955_2
25307,theme,ind283_1,paragraph,p3968_3
25308,theme,ind283_1,sequence,seq712
25309,theme,ind283_1,sequence,seq713
25310,theme,ind283_1,paragraph,p4000_3
25311,theme,ind283_1,paragraph,p4002_3
25312,theme,ind283_1,paragraph,p4003_2
25313,theme,ind283_1,paragraph,p4005_2
25314,theme,ind283_1,sequence,seq714
25315,theme,ind283_1,paragraph,p4009_4
25316,theme,ind283_1,sequence,seq715
25317,theme,ind283_1,sequence,seq641
25318,theme,ind283_1,paragraph,p4019_1
25319,theme,ind283_1,paragraph,p4021_4
25320,theme,ind283_1,paragraph,p4022_7
25321,theme,ind283_1,paragraph,p4029_4
25322,theme,ind283_1,paragraph,p4030_8
25323,theme,ind283_1,paragraph,p4036_8
25324,theme,ind283_1,paragraph,p4040_5
25325,theme,ind283_1,sequence,seq717
25326,theme,ind283_1,paragraph,p4046_8
25327,theme,ind283_1,paragraph,p4050_8
25328,theme,ind283_1,paragraph,p4051_1
25329,theme,ind283_1,sequence,seq718
25330,theme,ind283_1,paragraph,p4053_5
25331,theme,ind283_1,paragraph,p4072_1
25332,theme,ind283_1,paragraph,p4089_3
25333,theme,ind283_1,paragraph,p4090_3
25334,theme,ind283_1,paragraph,p4105_1
25335,theme,ind283_1,sequence,seq719
25336,theme,ind283_1,paragraph,p4117_6
25337,theme,ind283_1,sequence,seq720
25338,theme,ind283_1,sequence,seq721
25339,theme,ind283_1,paragraph,p4149_1
25340,theme,ind283_1,sequence,seq722
25341,theme,ind283_1,paragraph,p4151_1
25342,theme,ind283_1,sequence,seq723
25343,theme,ind283_1,sequence,seq724
25344,theme,ind283_1,sequence,seq725
25345,theme,ind283_1,sequence,seq726
25346,theme,ind283_1,sequence,seq727
25347,theme,ind283_1,sequence,seq677
25348,theme,ind283_1,sequence,seq729
25349,theme,ind283_1,sequence,seq730
25350,theme,ind283_1,paragraph,p4168_1
25351,theme,ind283_1,sequence,seq731
25352,theme,ind283_1,sequence,seq732
25353,theme,ind283_1,paragraph,p4173_1
25354,theme,ind283_1,sequence,seq733
25355,theme,ind283_1,sequence,seq734
25356,theme,ind283_1,paragraph,p4196_1
25357,theme,ind283_1,sequence,seq735
25358,theme,ind283_1,sequence,seq736
25359,theme,ind283_1,paragraph,p4239_4
25360,theme,ind283_1,sequence,seq737
25361,theme,ind283_1,sequence,seq738
25362,theme,ind283_1,paragraph,p4257_4
25363,theme,ind283_1,paragraph,p4259_2
25364,theme,ind283_1,paragraph,p4263_1
25365,theme,ind283_1,paragraph,p4280_2
25366,theme,ind283_1,paragraph,p4283_5
25367,theme,ind283_1,paragraph,p4287_2
25368,theme,ind283_1,paragraph,p4287_5
25369,theme,ind283_2,paragraph,p1111_1
25370,theme,ind283_2,paragraph,p1201_2
25371,theme,ind283_2,paragraph,p1504_1
25372,theme,ind283_2,paragraph,p1656_1
25373,theme,ind283_2,paragraph,p2009_1
25374,theme,ind283_2,paragraph,p2036_1
25375,theme,ind283_2,paragraph,p2194_2
25376,theme,ind283_2,paragraph,p2199_1
25377,theme,ind283_2,paragraph,p2225_1
25378,theme,ind283_2,paragraph,p2280_1
25379,theme,ind283_2,paragraph,p2285_1
25380,theme,ind283_2,paragraph,p2340_3
25381,theme,ind283_2,paragraph,p2809_1
25382,theme,ind283_2,paragraph,p2815_1
25383,theme,ind283_2,sequence,seq559
25384,theme,ind283_2,sequence,seq740
25385,theme,ind283_2,paragraph,p2821_2
25386,theme,ind283_2,paragraph,p2826_1
25387,theme,ind283_2,sequence,seq562
25388,theme,ind283_2,paragraph,p2836_1
25389,theme,ind283_2,paragraph,p2842_1
25390,theme,ind283_2,paragraph,p2865_2
25391,theme,ind283_2,paragraph,p2923_3
25392,theme,ind283_2,paragraph,p2925_1
25393,theme,ind283_2,paragraph,p2930_1
25394,theme,ind283_2,paragraph,p2935_2
25395,theme,ind283_2,paragraph,p2972_2
25396,theme,ind283_2,paragraph,p2974_1
25397,theme,ind283_2,paragraph,p2984_2
25398,theme,ind283_2,paragraph,p2985_1
25399,theme,ind283_2,sequence,seq565
25400,theme,ind283_2,paragraph,p3020_2
25401,theme,ind283_2,paragraph,p3023_1
25402,theme,ind283_2,paragraph,p3032_1
25403,theme,ind283_2,paragraph,p3064_2
25404,theme,ind283_2,paragraph,p3071_1
25405,theme,ind283_2,paragraph,p3074_1
25406,theme,ind283_2,paragraph,p3182_1
25407,theme,ind283_2,paragraph,p3235_1
25408,theme,ind283_2,paragraph,p3246_2
25409,theme,ind283_2,paragraph,p3264_3
25410,theme,ind283_2,paragraph,p3283_1
25411,theme,ind283_2,sequence,seq743
25412,theme,ind283_2,paragraph,p3299_2
25413,theme,ind283_2,paragraph,p3350_3
25414,theme,ind283_2,paragraph,p3352_1
25415,theme,ind283_2,paragraph,p3234_2
25416,theme,ind283_2,paragraph,p3477_1
25417,theme,ind283_2,paragraph,p3491_2
25418,theme,ind283_2,sequence,seq744
25419,theme,ind283_2,paragraph,p3541_1
25420,theme,ind283_2,paragraph,p3542_2
25421,theme,ind283_2,paragraph,p3543_1
25422,theme,ind283_2,paragraph,p3557_1
25423,theme,ind283_2,paragraph,p3568_3
25424,theme,ind283_2,paragraph,p3570_1
25425,theme,ind283_2,paragraph,p3584_4
25426,theme,ind283_2,paragraph,p3618_4
25427,theme,ind283_2,sequence,seq579
25428,theme,ind283_2,paragraph,p3624_1
25429,theme,ind283_2,paragraph,p3629_1
25430,theme,ind283_2,paragraph,p3630_2
25431,theme,ind283_2,paragraph,p3631_1
25432,theme,ind283_2,paragraph,p3684_2
25433,theme,ind283_2,paragraph,p3686_3
25434,theme,ind283_2,paragraph,p3687_2
25435,theme,ind283_2,paragraph,p3693_1
25436,theme,ind283_2,paragraph,p3695_2
25437,theme,ind283_2,sequence,seq746
25438,theme,ind283_2,paragraph,p3711_2
25439,theme,ind283_2,paragraph,p3731_4
25440,theme,ind283_2,paragraph,p3732_1
25441,theme,ind283_2,paragraph,p3735_2
25442,theme,ind283_2,paragraph,p3736_2
25443,theme,ind283_2,paragraph,p3761_3
25444,theme,ind283_2,paragraph,p3764_4
25445,theme,ind283_2,paragraph,p3810_1
25446,theme,ind283_2,sequence,seq584
25447,theme,ind283_2,paragraph,p3821_1
25448,theme,ind283_2,paragraph,p3826_3
25449,theme,ind283_2,sequence,seq585
25450,theme,ind283_2,sequence,seq586
25451,theme,ind283_2,paragraph,p3849_1
25452,theme,ind283_2,paragraph,p3869_1
25453,theme,ind283_2,paragraph,p3893_4
25454,theme,ind283_2,paragraph,p3894_1
25455,theme,ind283_2,sequence,seq589
25456,theme,ind283_2,sequence,seq751
25457,theme,ind283_2,paragraph,p3907_4
25458,theme,ind283_2,sequence,seq592
25459,theme,ind283_2,paragraph,p3937_2
25460,theme,ind283_2,paragraph,p3938_5
25461,theme,ind283_2,paragraph,p3942_1
25462,theme,ind283_2,paragraph,p3955_2
25463,theme,ind283_2,paragraph,p3968_1
25464,theme,ind283_2,paragraph,p3984_1
25465,theme,ind283_2,paragraph,p3968_3
25466,theme,ind283_2,paragraph,p3986_2
25467,theme,ind283_2,paragraph,p3992_2
25468,theme,ind283_2,sequence,seq713
25469,theme,ind283_2,sequence,seq754
25470,theme,ind283_2,paragraph,p4005_2
25471,theme,ind283_2,paragraph,p4006_4
25472,theme,ind283_2,paragraph,p4002_3
25473,theme,ind283_2,paragraph,p4008_6
25474,theme,ind283_2,sequence,seq755
25475,theme,ind283_2,sequence,seq641
25476,theme,ind283_2,paragraph,p4021_4
25477,theme,ind283_2,paragraph,p4022_5
25478,theme,ind283_2,paragraph,p4024_1
25479,theme,ind283_2,sequence,seq595
25480,theme,ind283_2,paragraph,p4030_8
25481,theme,ind283_2,paragraph,p4037_3
25482,theme,ind283_2,paragraph,p4040_3
25483,theme,ind283_2,sequence,seq758
25484,theme,ind283_2,paragraph,p4042_4
25485,theme,ind283_2,paragraph,p4044_5
25486,theme,ind283_2,paragraph,p4045_1
25487,theme,ind283_2,paragraph,p4046_8
25488,theme,ind283_2,sequence,seq759
25489,theme,ind283_2,paragraph,p4050_4
25490,theme,ind283_2,paragraph,p4050_8
25491,theme,ind283_2,paragraph,p4051_1
25492,theme,ind283_2,paragraph,p4052_1
25493,theme,ind283_2,paragraph,p4053_5
25494,theme,ind283_2,paragraph,p4056_1
25495,theme,ind283_2,paragraph,p4056_3
25496,theme,ind283_2,paragraph,p4068_2
25497,theme,ind283_2,paragraph,p4072_1
25498,theme,ind283_2,paragraph,p4075_1
25499,theme,ind283_2,paragraph,p4081_3
25500,theme,ind283_2,sequence,seq760
25501,theme,ind283_2,sequence,seq604
25502,theme,ind283_2,paragraph,p4088_4
25503,theme,ind283_2,sequence,seq762
25504,theme,ind283_2,paragraph,p4093_6
25505,theme,ind283_2,paragraph,p4105_1
25506,theme,ind283_2,sequence,seq763
25507,theme,ind283_2,paragraph,p4112_6
25508,theme,ind283_2,sequence,seq764
25509,theme,ind283_2,sequence,seq765
25510,theme,ind283_2,paragraph,p4118_8
25511,theme,ind283_2,paragraph,p4119_1
25512,theme,ind283_2,paragraph,p4120_5
25513,theme,ind283_2,paragraph,p4121_13
25514,theme,ind283_2,sequence,seq612
25515,theme,ind283_2,sequence,seq767
25516,theme,ind283_2,paragraph,p4134_2
25517,theme,ind283_2,paragraph,p4146_1
25518,theme,ind283_2,paragraph,p4147_1
25519,theme,ind283_2,sequence,seq768
25520,theme,ind283_2,paragraph,p4149_1
25521,theme,ind283_2,sequence,seq769
25522,theme,ind283_2,sequence,seq770
25523,theme,ind283_2,sequence,seq615
25524,theme,ind283_2,paragraph,p4156_3
25525,theme,ind283_2,paragraph,p4158_5
25526,theme,ind283_2,paragraph,p4160_9
25527,theme,ind283_2,paragraph,p4165_11
25528,theme,ind283_2,sequence,seq772
25529,theme,ind283_2,paragraph,p4167_1
25530,theme,ind283_2,sequence,seq773
25531,theme,ind283_2,paragraph,p4172_1
25532,theme,ind283_2,paragraph,p4173_1
25533,theme,ind283_2,paragraph,p4177_5
25534,theme,ind283_2,sequence,seq774
25535,theme,ind283_2,paragraph,p4188_11
25536,theme,ind283_2,sequence,seq775
25537,theme,ind283_2,paragraph,p4197_4
25538,theme,ind283_2,sequence,seq776
25539,theme,ind283_2,paragraph,p4217_2
25540,theme,ind283_2,paragraph,p4224_2
25541,theme,ind283_2,paragraph,p4237_6
25542,theme,ind283_2,paragraph,p4239_4
25543,theme,ind283_2,paragraph,p4241_1
25544,theme,ind283_2,sequence,seq620
25545,theme,ind283_2,sequence,seq778
25546,theme,ind283_2,paragraph,p4268_3
25547,theme,ind283_2,paragraph,p4272_3
25548,theme,ind283_2,sequence,seq779
25549,theme,ind283_3,paragraph,p1456_1
25550,theme,ind283_3,paragraph,p3182_1
25551,theme,ind283_3,paragraph,p3477_3
25552,theme,ind283_3,paragraph,p3514_2
25553,theme,ind283_3,paragraph,p3907_4
25554,theme,ind283_3,paragraph,p3955_2
25555,theme,ind283_3,paragraph,p3980_1
25556,theme,ind283_3,sequence,seq712
25557,theme,ind283_3,paragraph,p3993_5
25558,theme,ind283_3,sequence,seq713
25559,theme,ind283_3,paragraph,p4005_2
25560,theme,ind283_3,sequence,seq641
25561,theme,ind283_3,paragraph,p4008_6
25562,theme,ind283_3,paragraph,p4019_1
25563,theme,ind283_3,paragraph,p4021_4
25564,theme,ind283_3,sequence,seq783
25565,theme,ind283_3,paragraph,p4034_4
25566,theme,ind283_3,paragraph,p4037_3
25567,theme,ind283_3,sequence,seq758
25568,theme,ind283_3,paragraph,p4046_8
25569,theme,ind283_3,paragraph,p4050_8
25570,theme,ind283_3,paragraph,p4051_1
25571,theme,ind283_3,paragraph,p4053_5
25572,theme,ind283_3,paragraph,p4072_1
25573,theme,ind283_3,paragraph,p4089_3
25574,theme,ind283_3,paragraph,p4108_1
25575,theme,ind283_3,paragraph,p4113_5
25576,theme,ind283_3,paragraph,p4117_4
25577,theme,ind283_3,paragraph,p4145_3
25578,theme,ind283_3,sequence,seq785
25579,theme,ind283_3,sequence,seq786
25580,theme,ind283_3,paragraph,p4165_11
25581,theme,ind283_3,paragraph,p4172_5
25582,theme,ind283_3,paragraph,p4173_1
25583,theme,ind283_3,paragraph,p4182_3
25584,theme,ind283_3,paragraph,p4188_4
25585,theme,ind283_3,paragraph,p4191_2
25586,theme,ind283_3,paragraph,p4237_6
25587,theme,ind283_3,sequence,seq778
25588,theme,ind283_3,paragraph,p4272_3
25589,theme,ind283_3,paragraph,p4273_3
25590,theme,ind283_3,paragraph,p4276_1
25591,theme,ind283_3,paragraph,p4282_7
25592,theme,ind283_3,paragraph,p4287_5
25593,theme,ind284,paragraph,p542_2
25594,theme,ind284,paragraph,p746_1
25595,theme,ind284,paragraph,p3625_1
25596,theme,ind285,theme,ind85
25597,theme,ind286,paragraph,p723_1
25598,theme,ind286,paragraph,p3643_1
25599,theme,ind286,paragraph,p4119_2
25600,theme,ind286,paragraph,p4121_7
25601,theme,ind287,paragraph,p2259_1
25602,theme,ind287,paragraph,p3945_1
25603,theme,ind288,paragraph,p38_1
25604,theme,ind288,paragraph,p97_1
25605,theme,ind288,paragraph,p126_2
25606,theme,ind288,paragraph,p139_2
25607,theme,ind288,paragraph,p197_1
25608,theme,ind288,sequence,seq788
25609,theme,ind288,paragraph,p230_1
25610,theme,ind288,paragraph,p233_2
25611,theme,ind288,paragraph,p255_2
25612,theme,ind288,paragraph,p271_2
25613,theme,ind288,paragraph,p302_1
25614,theme,ind288,paragraph,p313_1
25615,theme,ind288,paragraph,p324_4
25616,theme,ind288,paragraph,p453_2
25617,theme,ind288,paragraph,p536_3
25618,theme,ind288,paragraph,p661_3
25619,theme,ind288,paragraph,p669_1
25620,theme,ind288,paragraph,p712_1
25621,theme,ind288,paragraph,p926_1
25622,theme,ind288,paragraph,p931_1
25623,theme,ind288,paragraph,p1291_1
25624,theme,ind288,paragraph,p1583_2
25625,theme,ind288,paragraph,p1660_1
25626,theme,ind288,paragraph,p1669_2
25627,theme,ind288,paragraph,p1675_1
25628,theme,ind288,paragraph,p1740_1
25629,theme,ind288,paragraph,p1932_2
25630,theme,ind288,paragraph,p3360_1
25631,theme,ind288,paragraph,p3684_1
25632,theme,ind288,paragraph,p4037_6
25633,theme,ind288,paragraph,p4140_2
25634,theme,ind288,paragraph,p4188_8
25635,theme,ind288,paragraph,p4194_1
25636,theme,ind288,paragraph,p4261_2
25637,theme,ind288,paragraph,p4268_1
25638,theme,ind288,paragraph,p4274_2
25639,theme,ind288,paragraph,p4275_1
25640,theme,ind288,paragraph,p4285_5
25641,theme,ind288,paragraph,p4294_5
25642,theme,ind289,paragraph,p4241_3
25643,theme,ind290,theme,ind319
25644,theme,ind291,paragraph,p3560_2
25645,theme,ind291,paragraph,p3907_1
25646,theme,ind291,paragraph,p4012_2
25647,theme,ind291,paragraph,p4035_2
25648,theme,ind291,sequence,seq789
25649,theme,ind291,paragraph,p4146_3
25650,theme,ind291,paragraph,p4160_7
25651,theme,ind291,sequence,seq790
25652,theme,ind291,paragraph,p4163_10
25653,theme,ind291,paragraph,p4179_1
25654,theme,ind291,paragraph,p4200_3
25655,theme,ind291,paragraph,p4227_5
25656,theme,ind291,paragraph,p4229_1
25657,theme,ind292,paragraph,p2607_1
25658,theme,ind293,paragraph,p4226_4
25659,theme,ind293,paragraph,p4229_4
25660,theme,ind294,paragraph,p68_1
25661,theme,ind294,paragraph,p141_1
25662,theme,ind294,paragraph,p206_3
25663,theme,ind294,paragraph,p1607_1
25664,theme,ind294,theme,ind294_1
25665,theme,ind294,paragraph,p4222_1
25666,theme,ind294_1,paragraph,p4222_1
25667,theme,ind295,paragraph,p4175_4
25668,theme,ind296,paragraph,p716_1
25669,theme,ind296,paragraph,p2161_1
25670,theme,ind296,paragraph,p2434_2
25671,theme,ind296,paragraph,p2808_1
25672,theme,ind296,paragraph,p2905_1
25673,theme,ind296,paragraph,p3310_1
25674,theme,ind297,theme,ind240
25675,theme,ind297,paragraph,p3879_1
25676,theme,ind297_1,paragraph,p3879_1
25677,theme,ind298,paragraph,p3837_1
25678,theme,ind298,paragraph,p4103_6
25679,theme,ind299,paragraph,p4141_3
25680,theme,ind300,paragraph,p195_2
25681,theme,ind300,paragraph,p277_1
25682,theme,ind300,paragraph,p280_2
25683,theme,ind300,paragraph,p294_1
25684,theme,ind300,paragraph,p302_1
25685,theme,ind300,paragraph,p313_1
25686,theme,ind300,paragraph,p593_2
25687,theme,ind300,paragraph,p633_1
25688,theme,ind300,paragraph,p636_2
25689,theme,ind300,paragraph,p678_3
25690,theme,ind300,paragraph,p1165_2
25691,theme,ind300,paragraph,p1169_1
25692,theme,ind300,paragraph,p1315_1
25693,theme,ind300,paragraph,p1387_2
